id,name,kind,region,lat,lon,pos_src,address,alol,char,ckind,colour,group,period,phases,phases_src,flash_s,sectored,sectors_text,lum_nm,geo_nm,iala_nm,reach_nm,intensity_cd,elev_m,optic,optic_order,optic_evidence,optic_make,optic_model,optic_type,optic_size,rpm,panels,panels_total,panels_note,led,solar,ais,dgps,racon,navtex,vts,tower_type,tower_h_m,tower_colour,tower_year,established,visit,tourism,museum,record,ledger_url,page_url,rowlett,arlhs,wikidata,photo,transcribed,no_ledger,ledger_issues,equip_years,equip_since,tenders,photo_credit
strait-island-lighthouse,Strait Island Lighthouse,lighthouse,Port Blair,12.19667,92.935,DGLL ledger,N/A,F 1202.66,"Fl (3) W 20 Sec (fl 0.8, ec 1.2) x 2, fl 0.8, ec 15.2",Fl,W,3,20,"[0.8, 1.2, 0.8, 1.2, 0.8, 15.2]",ledger,0.8,False,,8,15.4,11.5,8,2950,27,flasher,,Type: LED Flasher; Rotation Device: White Flashing Light; R.P.M. NA,LMV,BDL250,LED Flasher,250mm,,,,,True,True,False,False,,,False,GI Trestle Tower,14,Painted White,1983,1983,closed,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb9.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/strait-island-lighthouse,"1983. Active; focal plane 27 m (89 ft); three white flashes every 20 s. 14 m (46 ft) square skeletal tower with gallery and an enclosed equipment shelter in the base, painted white. Google has an indistinct satellite view. Located on a small island on the north side of the Diligent Strait, which separates the Ritchies Archipelago from Middle Andaman Island. Accessible only by boat. Site status unknown. Admiralty F1202.66 NGA 26520.",,,https://www.dgll.nic.in/sites/default/files/2022-11/9.png,True,,[],{},{},[1988],DGLL
wilson-island-lighthouse,Wilson Island Lighthouse,lighthouse,Port Blair,12.145,92.95883,DGLL ledger,N/A,F 1202.68,"Fl (2) W 20 Sec (fl 1.0, ec 3.0, fl 1, ec 15)",Fl,W,2,20,"[1.0, 3.0, 1.0, 15.0]",ledger,1.0,False,,10,12.7,11.5,10,2950,15,flasher,,Type: LED Flasher; Rotation Device: White Flashing Light; R.P.M. NA,LMV,BDL250,LED Flasher,250mm,,,,,True,True,False,False,,,False,GI Trestle Tower,12,Red and White band,1994,1994,closed,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb10.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/wilson-island-lighthouse,"1994. Active; focal plane 14 m (46 ft); two white flashes every 20 s. 12 m (39 ft) square skeletal tower with gallery and an enclosed equipment shelter in the base, painted with red and white horizontal bands. Bing has a distant satellite view. Wilson Island is an island in the central part of Ritchie's Archipelago. The light guides vessels in the narrowest section of the Diligent Strait. Located at the northwestern point of the island. Accessible only by boat. Site status unknown. Admiralty F1202.68; NGA 26518.",,,https://www.dgll.nic.in/sites/default/files/2022-11/10.png,True,,[],{},{},[1988],DGLL
andaman-strait-eastern-entrance-lighthouse,Andaman Strait Eastern Entrance Lighthouse,lighthouse,Port Blair,12.08167,92.79333,DGLL ledger,N/A,F 1202.8,Fl (1) W 5 Sec fl 0.9,Fl,W,1,5,"[0.9, 4.1]",derived,0.9,False,,8,19.9,10.1,8,1500,54,flasher,,Type: LED Flasher; R.P.M.: NA,Sealite,SL155-5D,LED Flasher,171mm,,,,,True,True,False,False,,,False,GI Trestle Tower,12,Black and White bands,1985,1985,closed,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb11.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/andaman-strait-eastern-entrance-lighthouse,"1985. Active; focal plane 54 m (177 ft); white flash every 5 s. 12 m (39 ft) square skeletal tower with gallery and an enclosed equipment shelter in the base, painted with black and white horizontal bands. Google has an indistinct satellite view. Located on a about 4 km (2.5 mi) northeast of the entrance to the narrow Andaman Strait, which separates South Andaman and Middle Andaman Islands. Accessible only by boat. Site status unknown. Admiralty F1202.8; NGA 26516.",,,https://www.dgll.nic.in/sites/default/files/2022-11/11.png,True,,"[""Rotation Device field reads 'White Flashing Light'"", ""established_year taken from date of commissioning 30.03.1985""]",{},{},[1988],DGLL
petrie-lighthouse,Petrie Lighthouse,lighthouse,Port Blair,11.97789,92.58237,DGLL ledger,N/A,F 1212.7,"Fl (1) W 7 Sec fl 1.0, ec 6",Fl,W,1,7,"[1.0, 6.0]",ledger,1.0,False,,10,17.8,10.1,10,1500,40,flasher,,Type: LED Flasher; R.P.M.: NA,Sealite,SL155-5D,LED Flasher,171mm,,,,,True,True,False,False,,,False,GI Trestle Tower,12,Painted White,2020,2020,closed,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb12.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/petrie-lighthouse,"2020. Active; focal plane 40 m (131 ft); white flash every 7 s. 12 m (39 ft) square white skeletal tower mounted on a 1-story equipment building. Equipment building painted yellow. Google has an indistinct satellite view. Located on an island off the west coast of South Andaman, 33.5 km (54 mi) north northwest of Port Blair. Accessible only by boat. Site status unknown. Admiralty F1212.7.",,,https://www.dgll.nic.in/sites/default/files/2022-11/12.png,True,,"[""Rotation Device field reads 'White Flashing Light'"", ""established_year taken from date of commissioning 16.06.2020""]",{},{},[1988],DGLL
sir-hugh-rose-lighthouse,Sir Hugh Rose Lighthouse,lighthouse,Port Blair,11.78661,93.08054,OpenStreetMap node/5182434765,N/A,F 1203,"Fl (1) W 7 Sec (fl 0.35, ec 6.65)",Fl,W,1,7,"[0.35, 6.65]",ledger,0.35,False,,20,20.3,10.1,20,1500,57,flasher,,Type: LED Flasher; 300 mm Acrylic drum optic; R.P.M. NA,Tideland,ML-300 Maxlumina Marine Lantern,LED Flasher,300 mm Acrylic drum optic,,,,,True,True,False,False,,,False,Circular Cast Iron Tower,22,Red and White band,1969,1969,closed,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb13.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/sir-hugh-rose-lighthouse,"1969. Active; focal plane 57 m (187 ft); white flash every 7 s. 23 m (75 ft) round cast iron tower with lantern and gallery, painted with red and white horizontal bands. The Indian Quarterly has a great closeup photo (third photo in the article) by Ramesh Menon and Google has a satellite view. The light was converted to solar power in 1993. Located on a small island, the southernmost island of the Ritchie Archipelago, about 40 km (25 mi) east northeast of Port Blair. Accessible only by boat. Site status unknown. ARLHS AND-015; Admiralty F1203; NGA 26512.",AND-015,,https://www.dgll.nic.in/sites/default/files/2022-11/13.png,True,,"[""NAIS section has blank base station details but lists a Prodelin 2.4 m VSAT antenna"", ""Range 20 NM is inconsistent with a 1500 cd LED lantern""]",{},{},[1436],DGLL
north-point-lighthouse,North Point Lighthouse,lighthouse,Port Blair,11.70467,92.75483,DGLL ledger,"C/o The Director Dte. Of Lighthouses and Lightships Deep Bhavan 44 B.S Road, Port Blair Pin: 744202.",F 1205,"fl (2) W 12 sec (fl 0.5, ec 1.0, fl 0.5, ec 10)",Fl,W,2,12,"[0.5, 1.0, 0.5, 10.0]",ledger,0.5,False,,20,22.2,24.3,20,600000,72,revolving,,Rotation Device: Stepper motor; R.P.M. 2.5; Pedestal: Mercury float,BBT,,,300 mm,2.5,4,,,True,True,True,False,K,,False,C.I. Circular tower on RCC Base,35,Red and White Spiral Band,1972,1887,open,True,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb14.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/north-point-lighthouse,"1972 (station established 1887). Active; focal plane 72 m (236 ft); two white flashes every 12 s. 35 m (115 ft) cast iron tower with lantern and gallery, painted with red and white spiral stripes. 4th order Fresnel lens in use. Raj Kumar's 2024 closeup photo is at right, a 2010 photo is available, Jatin Patel has a 2019 closeup, Kalle Anka has a view from the sea, Hindol Bhattacharya has an August 2006 closeup, and Google has a satellite view of the station. The best known lighthouse of the Andamans, this cast iron tower appears to be a twin of the Indira Point Light in the Nicobar Islands. Both towers were built in 1972. Located on a promontory on the north side of the entrance to the harbo",AND-012,,https://www.dgll.nic.in/sites/default/files/2022-11/14.jpg,True,,"[""Characteristic sequence gives fl 0.5 s but optic Duration of Flash is 0.25 Sec""]","{""racon"": 2016}","{""racon"": {""year"": 2016, ""src"": ""ledger""}, ""ais"": {""year"": 2012, ""src"": ""network""}}","[1926, 1924, 1799, 699]",DGLL
chidiyatapu-lighthouse,Chidiyatapu Lighthouse,lighthouse,Port Blair,11.48,92.711,DGLL ledger,N/A,F 1210.5,"Fl (2) W 10 Sec. fl 0.8,ec 1.2, fl 0.8, ec 7.2",Fl,W,2,10,"[0.8, 1.2, 0.8, 7.2]",ledger,0.8,False,,10,19.3,10.1,10,1500,50,flasher,,Type: LED Flasher; Rotation Device: White Flashing Light; R.P.M. NA,MSM,MBL 160 LED lantern,LED Flasher,,,,,,True,True,False,False,,,False,Composite Masonry tower,15,Black and White bands,2009,2009,closed,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb15.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/chidiyatapu-lighthouse,"2009. Active; focal plane 52 m (171 ft); two white flashes every 10 s. 15 m (49 ft) square masonry tower, painted with black and white horizontal bands. A 2023 photo is at right, Pandurang Thatkar has a 2019 photo, Arjun Vijay has a photo, Delson Davis has a closeup of the base of the tower, and Google has a satellite view. Chidiya Tapu is a small resort town at the south end of Great Andaman Island. The light marks the entrance to the town and to the MacPherson Strait separating Great Andaman and Rutland Islands. Located on a small island off the southeastern tip of Great Andaman Island. Accessible only by boat. Site status unknown. Admiralty F1210.5; NGA 26513.",,,https://www.dgll.nic.in/sites/default/files/2022-11/15.png,True,,[],{},{},[],DGLL
rutland-lighthouse,Rutland Lighthouse,lighthouse,Port Blair,11.345,92.62833,DGLL ledger,N/A,F 1211,"Fl (3) W 15 Sec (fl 0.5, ec 1.5) x 2, fl 0.5, ec 10.5",Fl,W,3,15,"[0.5, 1.5, 0.5, 1.5, 0.5, 10.5]",ledger,0.5,False,,10,11.2,10.1,10,1500,10,flasher,,Type: LED Flasher; Rotation Device: White Flashing Light; R.P.M. NA,Sealite,SL155-5D,LED Flasher,171mm,,,,,True,True,False,False,,,False,Square Masonry tower,3,Painted White,1976,1976,closed,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb16.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/rutland-lighthouse,1976. Active; focal plane 10 m (33 ft); three white flashes every 15 s. 3 m (10 ft) square white concrete tower. Google has a distant satellite view. Rutland Island is the southernmost main island of the Great Andaman group; the island is about 60 km (38 mi) long and 30 km (19 mi) wide. Located at the south end of the island. Accessible only by boat. Site status unknown. Admiralty F1211; NGA 26476.,,,https://www.dgll.nic.in/sites/default/files/2022-11/16.png,True,,[],{},{},[],DGLL
north-cinque-lighthouse,North Cinque Lighthouse,lighthouse,Port Blair,11.32667,92.72333,DGLL ledger,N/A,F 1212,"Fl (1) W 10 Sec. (fl 0.5,ec 9.5)",Fl,W,1,10,"[0.5, 9.5]",ledger,0.5,False,,20,30.2,12.4,20,4470,152,flasher,,Type: LED Flasher; Rotation Device: 'White Flashing Light'; R.P.M.: NA,Sealite,SL155-5D,LED Flasher,171mm,,,,,True,True,False,False,,,False,Rectangular Masonry tower,6.7,Red and White Bands,1972,1972,closed,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb17.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/north-cinque-lighthouse,"1972. Active; focal plane 153 m (502 ft) ; white flash every 10 s. 7 m (23 ft) square cylindrical concrete tower attached to a 1-story masonry keeper's house. Upper half of the lighthouse painted red, lower half white. A DGLL photo is at right and Google has a satellite view. North Cinque Island is a high island off the southeastern tip of Great Andaman Island about 50 km (30 mi) south of Port Blair; the lighthouse is a landfall light marking the Mannars Strait, the passage around the south end of Rutland Island that is the beginning of the approach to Port Blair. Located on the highest point of the island. Site status unknown. ARLHS AND-004; Admiralty F1212; NGA 26480.",AND-004,,https://www.dgll.nic.in/sites/default/files/2022-11/17.png,True,,"[""Rotation Device field filled with 'White Flashing Light'"", ""NAIS base station fields empty though VSAT Antenna 'Prodelin 2.4 meter' is listed""]",{},{},[],DGLL
sister-island-lighthouse,SISTER ISLAND LIGHTHOUSE,lighthouse,Port Blair,11.14444,92.73023,DGLL ledger,N/A,F 1212.3,"Fl (4) W 20 Sec. (fl 0.5, ec 1.5, fl 0.5, ec 1.5, fl 0.5, ec 1.5, fl0.51, ec 13.5)",Fl,W,4,20,"[0.5, 1.5, 0.5, 1.5, 0.5, 1.5, 0.51, 13.5]",ledger,0.5,False,,10,20.7,,10,,60,flasher,,Type: LED Flasher; Rotation Device: White Flashing Light; R.P.M. NA,Sealite,SL155-5D,LED Flasher,171mm,,,,,True,True,False,False,,,False,G.I. Trestle Tower,12,Black and White Bands,2019,2019,closed,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb18.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/sister-island-lighthouse,"2019. Active; focal plane 60 m (197 ft); four white flashes every 20 s. 12 m (39 ft) square skeletal tower with gallery painted with black and white horizontal bands. DGLL's pfoto is at right and Google has an indistinct satellite view. Located on East Sister Island, one of a small group of islands about 10 km (6 mi) south of the Cinque Islands. Accessible only by boat. Site status unknown. Admiralty F1212.3.",,,https://www.dgll.nic.in/sites/default/files/2022-11/18.png,True,,"[""Sequence sums to 20.01 s (fourth flash printed as 0.51) against a 20 s period"", ""Effective beam intensity left blank""]",{},{},[1988],DGLL
north-brother-lighthouse,NORTH BROTHER LIGHTHOUSE,lighthouse,Port Blair,10.98667,92.66833,DGLL ledger,N/A,F 1212.5,"Fl (2) W 20 Sec (fl 0.5, ec 4.5 ec, fl 0.5, ec 14.5)",Fl,W,2,20,"[0.5, 4.5, 0.5, 14.5]",ledger,0.5,False,,10,12.4,,10,,14,flasher,,Type: LED Flasher; Rotation Device: White Flashing Light; R.P.M. NA,Sealite,SL155-5D,LED Flasher,171mm,,,,,True,True,False,False,,,False,GI Trestle Tower,12,Painted White,1993,1993,grounds,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb19.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/north-brother-lighthouse,"1993. Active; focal plane 14 m (46 ft); two white flashes every 20 s. 12 m (39 ft) square steel skeletal tower with gallery and an enclosed equipment shelter in the base. Lighthouse painted white. Google has an indistinct satellite view. North Brother Island is a low island about 18 km (11 mi) northeast of Little Andaman Island. Accessible only by boat. Site open, tower closed. Admiralty F1212.5; NGA 26481.",,,https://www.dgll.nic.in/sites/default/files/2022-11/19.png,True,,"[""NAIS section has blank base station details but lists a Prodelin 2.4 m VSAT antenna"", ""Effective beam intensity blank""]",{},{},[1988],DGLL
south-sentinel-lighthouse,SOUTH SENTINEL LIGHTHOUSE,lighthouse,Port Blair,10.98167,92.22667,DGLL ledger,N/A,F 1212.8,"Fl (1) W 15 Sec (fl 0.3, ec 14.7 sec)",Fl,W,1,15,"[0.3, 14.7]",ledger,0.3,False,,10,17.3,10.1,10,1500,37,flasher,,Type: LED Flasher; Maxlumina Marine Lantern; R.P.M.: NA,Tideland,"ML-300, Maxlumina Marine Lantern",LED Flasher,300 mm Fresnel lens,,,,,True,True,False,False,,,False,G.I. Trestle Tower,36,Red and White band,1997,1997,grounds,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb20.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/south-sentinel-lighthouse,"1997. Active; focal plane 37 m (121 ft); white flash every 15 s. 36 m (118 ft) square steel skeletal tower with gallery and an enclosed equipment shelter in the base. Lighthouse painted with red and white horizontal bands. Bing has a satellite view. South Sentinel Island is a low, dangerous reef about 30 km (19 mi) northwest of Little Andaman Island. This light marks the west entrance to the Duncan Passage, the gap between Rutland and Little Andaman Islands. Accessible only by boat. Site open, tower closed. Admiralty F1212.8; NGA 26482.",,,https://www.dgll.nic.in/sites/default/files/2022-11/20.jpg,True,,"[""Optic type listed as 'LED Flasher' but illuminant is a 12V, 20 W Quartz Halogen Crystal Lamp"", ""NAIS section has no equipment details (only template label 'VSAT Antenna Prodelin 2.4 meter')""]",{},{},[],DGLL
little-andaman-lighthouse,LITTLE ANDAMAN LIGHTHOUSE,lighthouse,Port Blair,10.5155,92.50083,DGLL ledger,,F 1214,fl (1) W 10 sec,Fl,W,1,10,"[0.25, 9.75]",derived,0.25,False,,20,19.3,10.1,19.3,1500,50,revolving,,"Type: Rotating Beacon; Rotation Device: Motor drive- 3Ph, electronically commuted 30 pole direct drive (R.P.M. blank)",Vega,VRB-25 LED,Rotating Beacon,,,,,,True,True,True,False,,,False,Circular RCC Concrete tower,46,Blak and White Band,1986,1986,grounds,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/mb21.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-portblair/little-andaman-lighthouse,"1986. Active; focal plane 51 m (167 ft); white flash every 10 s. 46 m (151 ft) cylindrical concrete tower with double gallery, painted with black and white horizontal bands. Lantern removed. A 2023 photo by Monimohan Das is at the top of this page, a 2011 photo is available, Sunny Chaurasiya has a closeup 2017 photo, there is a February 2007 closeup, Patel Dhirubhai Chhaganbhai has a 2021 photo, a photo of the view from the lighthouse is available, and Google has a satellite view. This design is common among modern lighthouses on the Indian mainland but this is the only lighthouse of this type in the Andaman and Nicobar Islands. Located at the southern tip of Little Andaman Island, marking t",AND-011,,https://www.dgll.nic.in/sites/default/files/2022-11/21.png,True,,"[""Optic R.P.M. left blank although a rotating beacon with motor drive is listed""]",{},"{""ais"": {""year"": 2012, ""src"": ""network""}}",[1925],DGLL
